variant_raw,customer,anomaly_type,consensus_rank_raw,row_raw,timestamp,consensus_score_raw,available_method_count_raw,missing_method_count_raw,methods_available_raw,methods_missing_raw,methods_in_top_k_raw,methods_triggered_raw,best_method_rank_raw,variant_log1p,consensus_rank_log1p,row_log1p,consensus_score_log1p,available_method_count_log1p,missing_method_count_log1p,methods_available_log1p,methods_missing_log1p,methods_in_top_k_log1p,methods_triggered_log1p,best_method_rank_log1p
raw,2968000,contextual_point,11,398,2023-12-04,0.9615181992337164,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,13.0,log1p,12,398,0.9180196360153255,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,5.0
raw,2968000,contextual_point,14,486,2024-03-01,0.9394396551724136,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,21.0,log1p,43,486,0.7971452517788725,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,16.0
raw,2968000,contextual_point,15,580,2024-06-03,0.9315818281335524,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,28.0,log1p,3,580,0.9863163656267104,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,7.0
raw,2968000,contextual_point,18,490,2024-03-05,0.9216543513957308,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,9.0,log1p,39,490,0.8039733853311439,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,40.0
raw,2968000,contextual_point,20,477,2024-02-21,0.9199695539135192,5,0,dp;zms;units;isolation_forest;calf,,3,units;isolation_forest;calf,18.0,log1p,36,477,0.813418513957307,5,0,dp;zms;units;isolation_forest;calf,,1,units,3.0
raw,2968000,contextual_point,23,475,2024-02-19,0.911747400109469,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,31.0,log1p,6,475,0.965412903667214,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,8.0
raw,2968000,contextual_point,24,479,2024-02-23,0.9113557060755336,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,32.0,log1p,26,479,0.8357365216201422,5,0,dp;zms;units;isolation_forest;calf,,1,calf,24.0
raw,2968000,contextual_point,26,323,2023-09-20,0.9058788314176244,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,16.0,log1p,37,323,0.8113711001642037,5,0,dp;zms;units;isolation_forest;calf,,1,units,6.0
raw,2968000,contextual_point,29,400,2023-12-06,0.8906232895457034,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,21.0,log1p,29,400,0.8321668035030104,5,0,dp;zms;units;isolation_forest;calf,,1,calf,37.0
raw,2968000,contextual_point,32,573,2024-05-27,0.8836172687465791,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0,log1p,5,573,0.9672123015873016,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
raw,2968000,contextual_point,33,468,2024-02-12,0.8832820197044334,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,20.0,log1p,8,468,0.9492987137383688,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,8.0
raw,2968000,contextual_point,35,97,2023-02-06,0.8648467432950191,5,0,dp;zms;units;isolation_forest;calf,,1,zms,39.0,log1p,14,97,0.9053092501368364,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,13.0
raw,2968000,contextual_point,42,279,2023-08-07,0.8457939928845102,5,0,dp;zms;units;isolation_forest;calf,,1,zms,45.0,log1p,17,279,0.8778205391351943,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,17.0
raw,2968000,global_point,1,527,2024-04-11,0.996875,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,37,527,0.69825,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,18.0
raw,2968000,global_point,2,471,2024-02-15,0.9966527777777776,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,8,471,0.7815416666666668,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;datamole,2.0
raw,2968000,global_point,6,321,2023-09-18,0.9845,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,7.0,log1p,27,321,0.7164166666666667,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,5.0
raw,2968000,global_point,8,367,2023-11-03,0.9790138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,5.0,log1p,17,367,0.7471805555555555,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,14.0
raw,2968000,global_point,14,486,2024-03-01,0.9544166666666668,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,18.0,log1p,7,486,0.7923472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,6.0
raw,2968000,global_point,21,468,2024-02-12,0.8954166666666665,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,10.0,log1p,13,468,0.7536944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;datamole,16.0
raw,2968000,global_point,25,573,2024-05-27,0.8850277777777779,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,4.0,log1p,20,573,0.739736111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,2.0
raw,2968000,global_point,34,472,2024-02-16,0.8520833333333334,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;datamole,7.0,log1p,41,472,0.689375,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,2968000,subsequence_pattern,1,527,2024-04-11,0.955008210180624,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,1.0,log1p,40,527,0.7712844143404488,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,2968000,subsequence_pattern,2,469,2024-02-13,0.9450422140120416,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,5.0,log1p,1,469,0.9544278188286808,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,3,471,2024-02-15,0.9447939928845102,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,2.0,log1p,2,471,0.9409074302134648,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,4,468,2024-02-12,0.9209807744937054,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,9.0,log1p,3,468,0.916411877394636,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,22.0
raw,2968000,subsequence_pattern,6,577,2024-05-31,0.9141666666666668,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,7.0,log1p,29,577,0.7951272577996716,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,6.0
raw,2968000,subsequence_pattern,8,388,2023-11-24,0.901507252326218,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0,log1p,7,388,0.8877127805145048,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
raw,2968000,subsequence_pattern,9,479,2024-02-23,0.9007385741652983,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,16.0,log1p,4,479,0.9109679118773948,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,20.0
raw,2968000,subsequence_pattern,11,398,2023-12-04,0.8878736316365627,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,13.0,log1p,8,398,0.886127120963328,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,4.0
raw,2968000,subsequence_pattern,12,387,2023-11-23,0.8823678845101259,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,14.0,log1p,17,387,0.8438910782703888,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,16.0
raw,2968000,subsequence_pattern,14,596,2024-06-19,0.8811083743842365,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,9.0,log1p,42,596,0.7654679802955665,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,14.0
raw,2968000,subsequence_pattern,16,370,2023-11-06,0.8687399425287357,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,12,370,0.8655200465243569,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
raw,2968000,subsequence_pattern,17,475,2024-02-19,0.8531111111111113,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,27.0,log1p,5,475,0.90988122605364,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,17.0
raw,2968000,subsequence_pattern,18,367,2023-11-03,0.8508984674329503,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0,log1p,13,367,0.8591364942528736,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,10.0
raw,2968000,subsequence_pattern,21,337,2023-10-04,0.8446336206896552,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0,log1p,38,337,0.7724376710454297,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,8.0
raw,2968000,subsequence_pattern,24,338,2023-10-05,0.8391011220580186,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,10.0,log1p,46,338,0.7588274493705528,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,12.0
raw,2968000,subsequence_pattern,25,573,2024-05-27,0.8343436644772853,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;itrans;ocsvm,3.0,log1p,21,573,0.819886288998358,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,9.0
raw,2968000,subsequence_pattern,28,499,2024-03-14,0.8203137657361795,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0,log1p,39,499,0.7722443897099069,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,29,580,2024-06-03,0.8193390804597701,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,17.0,log1p,35,580,0.7794971264367816,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,30.0
raw,2968000,subsequence_pattern,35,486,2024-03-01,0.8003363437328955,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0,log1p,31,486,0.7908261494252874,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0
raw,2968000,subsequence_pattern,37,400,2023-12-06,0.7932766830870279,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,9,400,0.8854885057471265,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,37.0
raw,2968000,subsequence_pattern,41,477,2024-02-21,0.7840135467980296,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,31.0,log1p,28,477,0.7961572933771209,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,2968000,subsequence_pattern,42,490,2024-03-05,0.7832829775588397,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,9.0,log1p,37,490,0.7735165571975917,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,7.0
raw,3296000,contextual_point,1,486,2024-03-01,0.9977011494252874,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,5,486,0.9775366037219486,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
raw,3296000,contextual_point,2,531,2024-04-15,0.994304187192118,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,4,531,0.983099001094691,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,3296000,contextual_point,3,425,2023-12-31,0.9924090038314176,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,1,425,0.9930846332785987,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,3296000,contextual_point,4,505,2024-03-20,0.9830818965517242,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0,log1p,13,505,0.8709992474001094,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,12.0
raw,3296000,contextual_point,5,580,2024-06-03,0.9819376026272578,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,9.0,log1p,3,580,0.9863163656267104,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,3296000,contextual_point,6,170,2023-04-20,0.9734161193212918,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,12.0,log1p,21,170,0.8449062671045431,5,0,dp;zms;units;isolation_forest;calf,,1,zms,29.0
raw,3296000,contextual_point,8,596,2024-06-19,0.9677066228790366,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,19.0,log1p,2,596,0.986863711001642,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,5.0
raw,3296000,contextual_point,9,153,2023-04-03,0.967073754789272,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,10.0,log1p,6,153,0.9615643814997265,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,3.0
raw,3296000,contextual_point,11,364,2023-10-31,0.9609263820470716,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,13.0,log1p,37,364,0.7954416392993979,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,21.0
raw,3296000,contextual_point,13,561,2024-05-15,0.9534260399562124,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0,log1p,16,561,0.8673679529282978,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,7.0
raw,3296000,contextual_point,14,559,2024-05-13,0.940953407224959,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,20.0,log1p,28,559,0.8265479611384785,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,9.0
raw,3296000,contextual_point,15,356,2023-10-23,0.92918548166393,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,20.0,log1p,8,356,0.9154556650246306,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,9.0
raw,3296000,contextual_point,17,139,2023-03-20,0.918941570881226,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,29.0,log1p,11,139,0.8946479885057471,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
raw,3296000,contextual_point,18,260,2023-07-19,0.9158388067870826,5,0,dp;zms;units;isolation_forest;calf,,1,units,42.0,log1p,24,260,0.8378557744937055,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,23.0
raw,3296000,contextual_point,19,588,2024-06-11,0.9113300492610836,3,2,dp;zms;isolation_forest,units;calf,1,dp,48.0,log1p,12,588,0.8825944170771757,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,25.0
raw,3296000,contextual_point,22,581,2024-06-04,0.9014778325123152,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,11.0,log1p,40,581,0.7876299945265464,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,7.0
raw,3296000,contextual_point,24,594,2024-06-17,0.9001094690749863,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,34.0,log1p,15,594,0.8694581280788177,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,16.0
raw,3296000,contextual_point,27,524,2024-04-08,0.8794112616310892,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,23.0,log1p,35,524,0.8015274356869184,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,9.0
raw,3296000,contextual_point,28,489,2024-03-04,0.8777726464148877,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,30.0,log1p,9,489,0.9092501368363436,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,14.0
raw,3296000,contextual_point,30,472,2024-02-16,0.8765975643130816,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,4.0,log1p,41,472,0.7821548303229338,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9.0
raw,3296000,contextual_point,31,202,2023-05-22,0.8759783798576901,5,0,dp;zms;units;isolation_forest;calf,,1,units,38.0,log1p,17,202,0.8563834154351395,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
raw,3296000,contextual_point,32,519,2024-04-03,0.8704245347564313,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0,log1p,7,519,0.92917008757526,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
raw,3296000,contextual_point,33,538,2024-04-22,0.8693555008210181,5,0,dp;zms;units;isolation_forest;calf,,1,calf,15.0,log1p,19,538,0.8480637657361795,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,16.0
raw,3296000,contextual_point,39,482,2024-02-26,0.8522577996715928,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,29.0,log1p,10,482,0.9091457991242476,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,13.0
raw,3296000,contextual_point,43,461,2024-02-05,0.8445504926108374,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,23,461,0.8428041187739463,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,17.0
raw,3296000,contextual_point,45,490,2024-03-05,0.8307847564313082,5,0,dp;zms;units;isolation_forest;calf,,1,units,27.0,log1p,42,490,0.781138820470717,5,0,dp;zms;units;isolation_forest;calf,,1,units,48.0
raw,3296000,contextual_point,46,597,2024-06-20,0.8253968253968255,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,43.0,log1p,36,597,0.7980295566502463,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,24.0
raw,3296000,contextual_point,48,134,2023-03-15,0.8121048850574712,5,0,dp;zms;units;isolation_forest;calf,,1,units,43.0,log1p,20,134,0.8472376163108922,5,0,dp;zms;units;isolation_forest;calf,,1,units,18.0
raw,3296000,contextual_point,50,552,2024-05-06,0.8074746852764093,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,27,552,0.8292761357416529,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,16.0
raw,3296000,global_point,1,486,2024-03-01,0.9963333333333332,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,3,486,0.9179027777777776,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,2.0
raw,3296000,global_point,3,531,2024-04-15,0.9929166666666668,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0,log1p,4,531,0.9054027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,3.0
raw,3296000,global_point,4,425,2023-12-31,0.9893055555555555,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0,log1p,9,425,0.8709861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,3296000,global_point,5,472,2024-02-16,0.9866944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,4.0,log1p,10,472,0.8544027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,6.0
raw,3296000,global_point,6,505,2024-03-20,0.983875,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,5.0,log1p,19,505,0.8083194444444445,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,8.0
raw,3296000,global_point,8,521,2024-04-05,0.9733611111111112,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,7.0,log1p,13,521,0.8393055555555555,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,24.0
raw,3296000,global_point,9,153,2023-04-03,0.9723611111111112,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,10.0,log1p,8,153,0.8869305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,3.0
raw,3296000,global_point,10,513,2024-03-28,0.9689305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,11.0,log1p,12,513,0.839486111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,10.0
raw,3296000,global_point,11,581,2024-06-04,0.9638888888888888,3,2,itrans;datamole;gpt4ts,calf;units,3,itrans;datamole;gpt4ts,15.0,log1p,48,581,0.7477777777777778,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,16.0
raw,3296000,global_point,13,580,2024-06-03,0.9616666666666668,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,9.0,log1p,34,580,0.77,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,10.0
raw,3296000,global_point,14,364,2023-10-31,0.957277777777778,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,16.0,log1p,41,364,0.7608472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,21.0
raw,3296000,global_point,15,561,2024-05-15,0.9523472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,4.0,log1p,16,561,0.8159722222222221,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,5.0
raw,3296000,global_point,16,170,2023-04-20,0.9455277777777776,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,11.0,log1p,21,170,0.8040277777777778,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,4.0
raw,3296000,global_point,19,489,2024-03-04,0.9139861111111112,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;datamole,15.0,log1p,24,489,0.7932222222222223,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,14.0
raw,3296000,global_point,34,276,2023-08-04,0.8274444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,41.0,log1p,45,276,0.7512638888888888,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,18.0
raw,3296000,global_point,36,402,2023-12-08,0.8250277777777779,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,37.0,log1p,26,402,0.7914305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,11.0
raw,3296000,global_point,39,514,2024-03-29,0.8163750000000001,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,22.0,log1p,5,514,0.9004861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,21.0
raw,3296000,global_point,42,484,2024-02-28,0.7941527777777778,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,29.0,log1p,22,484,0.8030555555555555,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,45.0
raw,3296000,global_point,44,540,2024-04-24,0.7918611111111111,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,10.0,log1p,18,540,0.813861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,3296000,global_point,50,139,2023-03-20,0.7725277777777777,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,29.0,log1p,25,139,0.7929583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,19.0
raw,3296000,subsequence_pattern,1,562,2024-05-16,0.9946980021893814,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,10,562,0.8769579912424741,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,3296000,subsequence_pattern,2,561,2024-05-15,0.9926473727422004,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,34,561,0.8104409551176793,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,4.0
raw,3296000,subsequence_pattern,3,531,2024-04-15,0.9618245758073344,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,2.0,log1p,7,531,0.8921066639299398,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
raw,3296000,subsequence_pattern,6,581,2024-06-04,0.9504412972085386,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,14.0,log1p,42,581,0.7928674055829228,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,16.0
raw,3296000,subsequence_pattern,8,540,2024-04-24,0.9391507252326218,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,10.0,log1p,21,540,0.8406999863163656,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,20.0
raw,3296000,subsequence_pattern,9,521,2024-04-05,0.9359288451012588,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0,log1p,6,521,0.9010946907498631,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0
raw,3296000,subsequence_pattern,12,539,2024-04-23,0.9218570060207992,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,23.0,log1p,24,539,0.8341258210180624,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,26.0
raw,3296000,subsequence_pattern,13,513,2024-03-28,0.9203190339354133,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,15.0,log1p,19,513,0.8435552818828681,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,13.0
raw,3296000,subsequence_pattern,15,425,2023-12-31,0.894706964969896,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0,log1p,1,425,0.9843818418171868,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
raw,3296000,subsequence_pattern,16,472,2024-02-16,0.8915396141215106,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0,log1p,2,472,0.9390547345374932,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0
raw,3296000,subsequence_pattern,22,476,2024-02-20,0.8725303776683087,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,19.0,log1p,4,476,0.9167784619594964,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,26.0
