variant,customer,anomaly_type,consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
log1p,13401000,contextual_point,35,213,2023-06-02,0.7961104269293925,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,22.0
log1p,13401000,contextual_point,36,573,2024-05-27,0.7943469485495347,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,26.0
log1p,13401000,contextual_point,37,55,2022-12-26,0.7936815818281336,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,18.0
log1p,13401000,contextual_point,38,367,2023-11-03,0.7890890120415982,5,0,dp;zms;units;isolation_forest;calf,,1,zms,41.0
log1p,13401000,contextual_point,39,181,2023-05-01,0.7863146551724138,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,18.0
log1p,13401000,contextual_point,40,363,2023-10-30,0.784768404488232,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,11.0
log1p,13401000,contextual_point,41,520,2024-04-04,0.7846349890530925,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,37.0
log1p,13401000,contextual_point,42,384,2023-11-20,0.7842586891078269,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,26.0
log1p,13401000,contextual_point,43,524,2024-04-08,0.7828715106732348,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,4.0
log1p,13401000,contextual_point,44,154,2023-04-04,0.7821274630541872,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,33.0
log1p,13401000,contextual_point,45,295,2023-08-23,0.7818726053639847,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,13401000,contextual_point,46,77,2023-01-17,0.7807556787082648,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,7.0
log1p,13401000,contextual_point,47,191,2023-05-11,0.7802716201423097,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,32.0
log1p,13401000,contextual_point,48,597,2024-06-20,0.7780514504652435,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,29.0
log1p,13401000,contextual_point,49,461,2024-02-05,0.7776905446086481,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,18.0
log1p,13401000,contextual_point,50,564,2024-05-18,0.7765684865900383,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,24.0
log1p,13401000,subsequence_pattern,1,68,2023-01-08,0.8863195812807882,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,50.0
log1p,13401000,subsequence_pattern,2,471,2024-02-15,0.8668564586754242,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,9.0
log1p,13401000,subsequence_pattern,3,67,2023-01-07,0.8602689518336069,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,13401000,subsequence_pattern,4,83,2023-01-23,0.8529748221127532,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,11.0
log1p,13401000,subsequence_pattern,5,402,2023-12-08,0.8257165435139573,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,1.0
log1p,13401000,subsequence_pattern,6,458,2024-02-02,0.8180175150519977,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,39.0
log1p,13401000,subsequence_pattern,7,531,2024-04-15,0.804211548987411,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
log1p,13401000,subsequence_pattern,8,115,2023-02-24,0.799990284619595,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,4.0
log1p,13401000,subsequence_pattern,9,476,2024-02-20,0.7995123836891078,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,38.0
log1p,13401000,subsequence_pattern,10,596,2024-06-19,0.7987274220032841,4,1,kmeans;dwt;itrans;ocsvm,calf,1,itrans,21.0
log1p,13401000,subsequence_pattern,11,107,2023-02-16,0.7985476190476191,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;itrans,10.0
log1p,13401000,subsequence_pattern,12,127,2023-03-08,0.7905355774493705,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,36.0
log1p,13401000,subsequence_pattern,13,149,2023-03-30,0.7884321975916804,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,1.0
log1p,13401000,subsequence_pattern,14,559,2024-05-13,0.7879871373836891,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,15.0
log1p,13401000,subsequence_pattern,15,520,2024-04-04,0.7872747673782157,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,8.0
log1p,13401000,subsequence_pattern,16,440,2024-01-15,0.7870039682539682,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,13401000,subsequence_pattern,17,66,2023-01-06,0.7831448412698413,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,13401000,subsequence_pattern,18,97,2023-02-06,0.7816596195949644,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,24.0
log1p,13401000,subsequence_pattern,19,113,2023-02-22,0.7802720990695129,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,2.0
log1p,13401000,subsequence_pattern,20,119,2023-02-28,0.7779463601532568,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,12.0
log1p,13401000,subsequence_pattern,21,93,2023-02-02,0.7760453612479474,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,29.0
log1p,13401000,subsequence_pattern,22,436,2024-01-11,0.7759215243568691,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,13401000,subsequence_pattern,23,604,2024-06-27,0.7755883962780515,3,2,kmeans;dwt;ocsvm,calf;itrans,0,,
log1p,13401000,subsequence_pattern,24,608,2024-07-01,0.7755883962780513,3,2,kmeans;dwt;ocsvm,calf;itrans,0,,
log1p,13401000,subsequence_pattern,25,81,2023-01-21,0.7724584017515052,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,10.0
log1p,13401000,subsequence_pattern,26,441,2024-01-16,0.7720147099069512,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,13401000,subsequence_pattern,27,521,2024-04-05,0.7718607690202518,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,8.0
log1p,13401000,subsequence_pattern,28,443,2024-01-18,0.7711943760262725,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,13401000,subsequence_pattern,29,493,2024-03-08,0.7706237684729065,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,18.0
log1p,13401000,subsequence_pattern,30,422,2023-12-28,0.7657614258347017,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,13401000,subsequence_pattern,31,114,2023-02-23,0.7573383962780514,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,7.0
log1p,13401000,subsequence_pattern,32,77,2023-01-17,0.7569512178434592,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,13401000,subsequence_pattern,33,527,2024-04-11,0.7542480842911877,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,3.0
log1p,13401000,subsequence_pattern,34,430,2024-01-05,0.7509931581828134,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0
log1p,13401000,subsequence_pattern,35,100,2023-02-09,0.7500059523809524,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,5.0
log1p,13401000,subsequence_pattern,36,526,2024-04-10,0.749086548987411,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,8.0
log1p,13401000,subsequence_pattern,37,406,2023-12-12,0.7458165024630542,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,13401000,subsequence_pattern,38,118,2023-02-27,0.74359017515052,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,13.0
log1p,13401000,subsequence_pattern,39,448,2024-01-23,0.7383775998905309,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,13401000,subsequence_pattern,40,421,2023-12-27,0.7353106869184456,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,13401000,subsequence_pattern,41,148,2023-03-29,0.7315290093048714,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,18.0
log1p,13401000,subsequence_pattern,42,542,2024-04-26,0.7304394499178981,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,4.0
log1p,13401000,subsequence_pattern,43,423,2023-12-29,0.7281986863711002,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0
log1p,13401000,subsequence_pattern,44,570,2024-05-24,0.7272984400656816,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,19.0
log1p,13401000,subsequence_pattern,45,76,2023-01-16,0.7260061576354679,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,13401000,subsequence_pattern,46,420,2023-12-26,0.725790503557745,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,13401000,subsequence_pattern,47,437,2024-01-12,0.7243968938149973,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,13401000,subsequence_pattern,48,391,2023-11-27,0.7243547482211274,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,25.0
log1p,13401000,subsequence_pattern,49,580,2024-06-03,0.7226354679802955,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
log1p,13401000,subsequence_pattern,50,461,2024-02-05,0.7224369184455391,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,161832000,global_point,1,310,2023-09-07,0.94275,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;datamole,3.0
log1p,161832000,global_point,2,568,2024-05-22,0.9108194444444445,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,2.0
log1p,161832000,global_point,3,190,2023-05-10,0.8872500000000001,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;datamole,9.0
log1p,161832000,global_point,4,595,2024-06-18,0.8850000000000001,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,9.0
log1p,161832000,global_point,5,517,2024-04-01,0.8782777777777777,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,6.0
log1p,161832000,global_point,6,550,2024-05-04,0.8623055555555554,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,11.0
log1p,161832000,global_point,7,301,2023-08-29,0.8569444444444445,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,17.0
log1p,161832000,global_point,8,518,2024-04-02,0.8526388888888888,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
log1p,161832000,global_point,9,265,2023-07-24,0.8516666666666666,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,22.0
log1p,161832000,global_point,10,21,2022-11-22,0.8504444444444446,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,14.0
log1p,161832000,global_point,11,557,2024-05-11,0.8419722222222223,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,7.0
log1p,161832000,global_point,12,565,2024-05-19,0.8378888888888889,5,0,itrans;calf;units;datamole;gpt4ts,,3,units;datamole;gpt4ts,7.0
log1p,161832000,global_point,13,599,2024-06-22,0.8372222222222222,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,7.0
log1p,161832000,global_point,14,55,2022-12-26,0.836513888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,10.0
log1p,161832000,global_point,15,501,2024-03-16,0.8337638888888887,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,17.0
log1p,161832000,global_point,16,538,2024-04-22,0.8322916666666667,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,2.0
log1p,161832000,global_point,17,6,2022-11-07,0.8315833333333333,5,0,itrans;calf;units;datamole;gpt4ts,,3,units;datamole;gpt4ts,36.0
log1p,161832000,global_point,18,514,2024-03-29,0.8283333333333334,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,5.0
log1p,161832000,global_point,19,130,2023-03-11,0.8176111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,22.0
log1p,161832000,global_point,20,299,2023-08-27,0.8174027777777777,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,45.0
log1p,161832000,global_point,21,592,2024-06-15,0.8122222222222222,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,8.0
log1p,161832000,global_point,22,530,2024-04-14,0.8034166666666668,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,6.0
log1p,161832000,global_point,23,411,2023-12-17,0.7996388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,50.0
log1p,161832000,global_point,24,586,2024-06-09,0.7988888888888889,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,15.0
log1p,161832000,global_point,25,461,2024-02-05,0.7953194444444445,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,20.0
log1p,161832000,global_point,26,579,2024-06-02,0.7933333333333333,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,23.0
log1p,161832000,global_point,26,593,2024-06-16,0.7933333333333333,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,12.0
log1p,161832000,global_point,28,562,2024-05-16,0.7931805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,23.0
log1p,161832000,global_point,29,355,2023-10-22,0.7845694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,43.0
log1p,161832000,global_point,30,474,2024-02-18,0.7833472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,34.0
log1p,161832000,global_point,31,150,2023-03-31,0.781638888888889,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,161832000,global_point,32,77,2023-01-17,0.7814027777777779,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,43.0
log1p,161832000,global_point,33,515,2024-03-30,0.7803055555555556,5,0,itrans;calf;units;datamole;gpt4ts,,2,datamole;gpt4ts,4.0
log1p,161832000,global_point,34,258,2023-07-17,0.7736388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,30.0
log1p,161832000,global_point,35,563,2024-05-17,0.766875,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,37.0
log1p,161832000,global_point,36,71,2023-01-11,0.766,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;datamole,21.0
log1p,161832000,global_point,37,573,2024-05-27,0.7656388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,6.0
log1p,161832000,global_point,38,145,2023-03-26,0.7629583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,27.0
log1p,161832000,global_point,39,487,2024-03-02,0.7604722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,31.0
log1p,161832000,global_point,40,320,2023-09-17,0.7589722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,36.0
log1p,161832000,global_point,41,460,2024-02-04,0.7582777777777778,5,0,itrans;calf;units;datamole;gpt4ts,,2,datamole;gpt4ts,34.0
log1p,161832000,global_point,42,326,2023-09-23,0.7560833333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,38.0
log1p,161832000,global_point,43,270,2023-07-29,0.7556111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,15.0
log1p,161832000,global_point,44,161,2023-04-11,0.7529722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;datamole,9.0
log1p,161832000,global_point,45,420,2023-12-26,0.7528194444444444,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;datamole,3.0
log1p,161832000,global_point,46,255,2023-07-14,0.7524444444444445,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;datamole,2.0
log1p,161832000,global_point,47,157,2023-04-07,0.7470972222222223,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,38.0
log1p,161832000,global_point,48,156,2023-04-06,0.7461249999999999,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,14.0
log1p,161832000,global_point,49,306,2023-09-03,0.7434027777777777,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,44.0
log1p,161832000,global_point,50,209,2023-05-29,0.7433194444444444,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,15.0
log1p,161832000,contextual_point,1,596,2024-06-19,0.9923371647509578,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,4.0
log1p,161832000,contextual_point,2,531,2024-04-15,0.9806222632731254,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
log1p,161832000,contextual_point,3,538,2024-04-22,0.9780223727422003,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,1.0
log1p,161832000,contextual_point,4,580,2024-06-03,0.9775588396278051,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,4.0
log1p,161832000,contextual_point,5,209,2023-05-29,0.9754327449370553,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
log1p,161832000,contextual_point,6,587,2024-06-10,0.9707170224411604,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,15.0
log1p,161832000,contextual_point,7,503,2024-03-18,0.9314963054187192,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,5.0
log1p,161832000,contextual_point,8,356,2023-10-23,0.9282806513409962,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,14.0
log1p,161832000,contextual_point,9,342,2023-10-09,0.927307402846196,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,21.0
log1p,161832000,contextual_point,10,265,2023-07-24,0.9257389162561577,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
log1p,161832000,contextual_point,11,55,2022-12-26,0.9210163519430761,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
log1p,161832000,contextual_point,12,311,2023-09-08,0.9126949917898195,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,9.0
log1p,161832000,contextual_point,13,461,2024-02-05,0.8914015462506842,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,20.0
log1p,161832000,contextual_point,14,22,2022-11-23,0.8858049397920087,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,8.0
log1p,161832000,contextual_point,15,153,2023-04-03,0.8845392036124794,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
log1p,161832000,contextual_point,16,566,2024-05-20,0.8799688697318008,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
log1p,161832000,contextual_point,17,569,2024-05-23,0.8794488916256157,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,1.0
log1p,161832000,contextual_point,18,573,2024-05-27,0.8750034209085934,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
log1p,161832000,contextual_point,19,489,2024-03-04,0.8707478106185004,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,21.0
log1p,161832000,contextual_point,20,514,2024-03-29,0.8632594417077175,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,2.0
log1p,161832000,contextual_point,21,594,2024-06-17,0.8585112205801861,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,31.0
log1p,161832000,contextual_point,22,184,2023-05-04,0.8502394636015327,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,31.0
log1p,161832000,contextual_point,23,559,2024-05-13,0.8425201833607006,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
log1p,161832000,contextual_point,24,541,2024-04-25,0.8397030651340998,5,0,dp;zms;units;isolation_forest;calf,,1,calf,29.0
log1p,161832000,contextual_point,25,134,2023-03-15,0.8358784893267652,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,24.0
log1p,161832000,contextual_point,26,379,2023-11-15,0.834612753147236,5,0,dp;zms;units;isolation_forest;calf,,1,units,42.0
log1p,161832000,contextual_point,27,384,2023-11-20,0.8301005747126438,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,23.0
log1p,161832000,contextual_point,28,486,2024-03-01,0.8298269020251778,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,161832000,contextual_point,29,562,2024-05-16,0.8174859742747674,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,23.0
log1p,161832000,contextual_point,30,524,2024-04-08,0.8160936644772852,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,17.0
log1p,161832000,contextual_point,31,391,2023-11-27,0.8147937192118226,5,0,dp;zms;units;isolation_forest;calf,,1,zms,33.0
log1p,161832000,contextual_point,32,588,2024-06-11,0.8035030103995622,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,28.0
log1p,161832000,contextual_point,33,104,2023-02-13,0.8030839490968802,5,0,dp;zms;units;isolation_forest;calf,,1,zms,37.0
log1p,161832000,contextual_point,34,302,2023-08-30,0.800767993979201,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,22.0
log1p,161832000,contextual_point,35,568,2024-05-22,0.7971281472359057,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;calf,2.0
log1p,161832000,contextual_point,36,482,2024-02-26,0.7968031609195403,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
log1p,161832000,contextual_point,37,519,2024-04-03,0.7934352764094144,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
log1p,161832000,contextual_point,38,182,2023-05-02,0.7862599206349207,5,0,dp;zms;units;isolation_forest;calf,,2,isolation_forest;calf,8.0
log1p,161832000,contextual_point,39,191,2023-05-11,0.7845443349753695,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,31.0
log1p,161832000,contextual_point,40,364,2023-10-31,0.7790999589490969,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,14.0
log1p,161832000,contextual_point,41,323,2023-09-20,0.7784841954022989,5,0,dp;zms;units;isolation_forest;calf,,1,units,30.0
log1p,161832000,contextual_point,42,20,2022-11-21,0.7706605774493707,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,7.0
log1p,161832000,contextual_point,43,476,2024-02-20,0.7663502326217844,5,0,dp;zms;units;isolation_forest;calf,,1,calf,42.0
log1p,161832000,contextual_point,44,581,2024-06-04,0.7632731253420909,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,27.0
log1p,161832000,contextual_point,45,125,2023-03-06,0.7623375068418171,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,161832000,contextual_point,46,27,2022-11-28,0.761858579638752,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,161832000,contextual_point,47,188,2023-05-08,0.7595888067870826,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,26.0
log1p,161832000,contextual_point,48,545,2024-04-29,0.7592005336617406,5,0,dp;zms;units;isolation_forest;calf,,1,zms,33.0
log1p,161832000,contextual_point,49,584,2024-06-07,0.7564313081554461,3,2,dp;zms;isolation_forest,units;calf,1,zms,13.0
log1p,161832000,contextual_point,50,277,2023-08-05,0.7515633552271483,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,161832000,subsequence_pattern,1,577,2024-05-31,0.8855439244663382,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,22.0
log1p,161832000,subsequence_pattern,2,521,2024-04-05,0.8845419403393541,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,19.0
log1p,161832000,subsequence_pattern,3,588,2024-06-11,0.8834811165845649,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,17.0
log1p,161832000,subsequence_pattern,4,584,2024-06-07,0.8800800492610837,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,1.0
log1p,161832000,subsequence_pattern,5,538,2024-04-22,0.8738983305966064,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,3.0
log1p,161832000,subsequence_pattern,6,531,2024-04-15,0.8699496442255062,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,6.0
log1p,161832000,subsequence_pattern,7,608,2024-07-01,0.8694581280788177,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,1.0
log1p,161832000,subsequence_pattern,8,583,2024-06-06,0.8663033661740558,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,26.0
log1p,161832000,subsequence_pattern,9,605,2024-06-28,0.8656267104542966,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,8.0
log1p,161832000,subsequence_pattern,10,476,2024-02-20,0.8622006704980842,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,42.0
log1p,161832000,subsequence_pattern,11,604,2024-06-27,0.8568691844553914,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,24.0
log1p,161832000,subsequence_pattern,12,539,2024-04-23,0.853673645320197,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,2.0
log1p,161832000,subsequence_pattern,13,602,2024-06-25,0.8508483853311439,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,17.0
log1p,161832000,subsequence_pattern,14,486,2024-03-01,0.8482944033935412,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,8.0
log1p,161832000,subsequence_pattern,15,587,2024-06-10,0.8442857142857143,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,18.0
log1p,161832000,subsequence_pattern,16,461,2024-02-05,0.8352220853858785,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,161832000,subsequence_pattern,17,580,2024-06-03,0.8316215106732348,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,10.0
log1p,161832000,subsequence_pattern,18,581,2024-06-04,0.8200656814449918,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,28.0
log1p,161832000,subsequence_pattern,19,562,2024-05-16,0.818625478927203,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,8.0
log1p,161832000,subsequence_pattern,20,582,2024-06-05,0.8050779967159278,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,27.0
log1p,161832000,subsequence_pattern,21,518,2024-04-02,0.8032840722495894,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,1.0
log1p,161832000,subsequence_pattern,22,455,2024-01-30,0.8019854953475644,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,161832000,subsequence_pattern,23,514,2024-03-29,0.801875478927203,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,5.0
log1p,161832000,subsequence_pattern,24,563,2024-05-17,0.7949039408866996,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;ocsvm,3.0
log1p,161832000,subsequence_pattern,25,429,2024-01-04,0.7912114121510674,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0
