variant,anomaly_type,method,customer,date,score,score_pct,rank
raw,global_point,units,161836000,2024-03-14,4.236733436584473,0.9774305555555556,14
raw,global_point,units,161836000,2024-05-19,3.199458360671997,0.9756944444444444,15
raw,global_point,units,161836000,2023-03-15,2.873080253601074,0.9739583333333334,16
raw,global_point,units,161836000,2024-04-09,2.8217248916625977,0.9722222222222222,17
raw,global_point,units,161836000,2024-04-18,2.700895071029663,0.9704861111111112,18
raw,global_point,units,161836000,2024-04-10,2.6732070446014404,0.96875,19
raw,global_point,units,161836000,2024-05-04,2.548720598220825,0.9670138888888888,20
raw,global_point,units,161836000,2024-05-05,2.5279955863952637,0.9652777777777778,21
raw,global_point,units,161836000,2024-04-01,2.4044299125671387,0.9635416666666666,22
raw,global_point,units,161836000,2024-04-07,2.394200325012207,0.9618055555555556,23
raw,global_point,units,161836000,2024-05-16,2.3929786682128906,0.9600694444444444,24
raw,global_point,units,161836000,2024-04-03,2.2994439601898193,0.9583333333333334,25
raw,global_point,units,161838000,2024-04-15,7.154095649719238,1.0,1
raw,global_point,units,161838000,2024-03-28,6.6256632804870605,0.9982638888888888,2
raw,global_point,units,161838000,2024-03-29,4.805356979370117,0.9965277777777778,3
raw,global_point,units,161838000,2024-04-14,4.191551685333252,0.9947916666666666,4
raw,global_point,units,161838000,2024-04-04,3.967479705810547,0.9930555555555556,5
raw,global_point,units,161838000,2024-04-08,3.5989818572998047,0.9913194444444444,6
raw,global_point,units,161838000,2024-04-05,2.8999176025390625,0.9895833333333334,7
raw,global_point,units,161838000,2023-09-20,2.770986795425415,0.9878472222222222,8
raw,global_point,units,161838000,2024-04-03,2.6894760131835938,0.9861111111111112,9
raw,global_point,units,161838000,2023-03-15,2.4306204319000244,0.984375,10
raw,global_point,units,161838000,2023-10-23,2.200747489929199,0.9826388888888888,11
raw,global_point,units,161838000,2023-07-24,1.9296096563339233,0.9809027777777778,12
raw,global_point,units,161838000,2024-02-05,1.7892770767211914,0.9791666666666666,13
raw,global_point,units,161838000,2023-08-23,1.7729076147079468,0.9774305555555556,14
raw,global_point,units,161838000,2024-05-20,1.7390943765640259,0.9756944444444444,15
raw,global_point,units,161838000,2024-03-04,1.7159911394119263,0.9739583333333334,16
raw,global_point,units,161838000,2024-04-07,1.6985492706298828,0.9722222222222222,17
raw,global_point,units,161838000,2024-03-15,1.6926019191741943,0.9704861111111112,18
raw,global_point,units,161838000,2022-11-11,1.3639190196990967,0.96875,19
raw,global_point,units,161838000,2023-05-17,1.328690528869629,0.9670138888888888,20
raw,global_point,units,161838000,2024-05-27,1.2970401048660278,0.9652777777777778,21
raw,global_point,units,161838000,2024-04-22,1.2222520112991333,0.9635416666666666,22
raw,global_point,units,161838000,2022-11-03,1.1952871084213257,0.9618055555555556,23
raw,global_point,units,161838000,2022-11-23,1.183703899383545,0.9600694444444444,24
raw,global_point,units,161838000,2024-03-08,1.0645514726638794,0.9583333333333334,25
raw,global_point,units,330387000,2024-03-01,14.910701751708984,1.0,1
raw,global_point,units,330387000,2024-03-14,8.945334434509277,0.9982638888888888,2
raw,global_point,units,330387000,2023-08-04,6.034083366394043,0.9965277777777778,3
raw,global_point,units,330387000,2023-09-11,5.451566219329834,0.9947916666666666,4
raw,global_point,units,330387000,2024-02-29,5.324242115020752,0.9930555555555556,5
raw,global_point,units,330387000,2023-02-09,5.033306121826172,0.9913194444444444,6
raw,global_point,units,330387000,2023-11-23,4.984344959259033,0.9895833333333334,7
raw,global_point,units,330387000,2024-05-15,4.108360767364502,0.9878472222222222,8
raw,global_point,units,330387000,2023-08-07,3.4670653343200684,0.9861111111111112,9
raw,global_point,units,330387000,2024-03-02,3.465158462524414,0.984375,10
raw,global_point,units,330387000,2023-09-10,3.3978326320648193,0.9826388888888888,11
raw,global_point,units,330387000,2024-04-25,3.0433216094970703,0.9809027777777778,12
raw,global_point,units,330387000,2024-04-15,2.887547016143799,0.9791666666666666,13
raw,global_point,units,330387000,2023-01-05,2.5708580017089844,0.9774305555555556,14
raw,global_point,units,330387000,2024-03-13,2.5491888523101807,0.9756944444444444,15
raw,global_point,units,330387000,2023-04-03,2.399632215499878,0.9739583333333334,16
raw,global_point,units,330387000,2024-03-29,2.352721929550171,0.9722222222222222,17
raw,global_point,units,330387000,2023-02-10,2.3102309703826904,0.9704861111111112,18
raw,global_point,units,330387000,2024-05-17,2.2724640369415283,0.96875,19
raw,global_point,units,330387000,2024-03-28,2.022310256958008,0.9670138888888888,20
raw,global_point,units,330387000,2024-04-04,1.930787444114685,0.9652777777777778,21
raw,global_point,units,330387000,2023-05-04,1.9303687810897827,0.9635416666666666,22
raw,global_point,units,330387000,2023-11-24,1.8720324039459229,0.9618055555555556,23
raw,global_point,units,330387000,2023-02-08,1.7705522775650024,0.9600694444444444,24
raw,global_point,units,330387000,2023-10-25,1.6421092748641968,0.9583333333333334,25
raw,contextual_point,calf,620000,2024-04-15,24.187599182128906,1.0,1
raw,contextual_point,calf,620000,2024-04-05,15.67551326751709,0.9982638888888888,2
raw,contextual_point,calf,620000,2024-04-11,12.552005767822266,0.9965277777777778,3
raw,contextual_point,calf,620000,2024-04-04,7.719419002532959,0.9947916666666666,4
raw,contextual_point,calf,620000,2023-10-31,7.556774616241455,0.9930555555555556,5
raw,contextual_point,calf,620000,2024-03-04,6.99363899230957,0.9913194444444444,6
raw,contextual_point,calf,620000,2023-05-10,5.797277927398682,0.9895833333333334,7
raw,contextual_point,calf,620000,2023-04-25,5.640199184417725,0.9878472222222222,8
raw,contextual_point,calf,620000,2024-05-21,5.513695240020752,0.9861111111111112,9
raw,contextual_point,calf,620000,2023-12-26,5.1808881759643555,0.984375,10
raw,contextual_point,calf,620000,2023-11-27,4.943831443786621,0.9826388888888888,11
raw,contextual_point,calf,620000,2024-04-01,4.937549591064453,0.9809027777777778,12
raw,contextual_point,calf,620000,2024-04-27,4.795774459838867,0.9791666666666666,13
raw,contextual_point,calf,620000,2024-05-05,4.6022515296936035,0.9774305555555556,14
raw,contextual_point,calf,620000,2024-05-19,4.436699867248535,0.9756944444444444,15
raw,contextual_point,calf,620000,2024-05-09,4.398177623748779,0.9739583333333334,16
