variant_raw,customer,anomaly_type,consensus_rank_raw,row_raw,timestamp,consensus_score_raw,available_method_count_raw,missing_method_count_raw,methods_available_raw,methods_missing_raw,methods_in_top_k_raw,methods_triggered_raw,best_method_rank_raw,variant_log1p,consensus_rank_log1p,row_log1p,consensus_score_log1p,available_method_count_log1p,missing_method_count_log1p,methods_available_log1p,methods_missing_log1p,methods_in_top_k_log1p,methods_triggered_log1p,best_method_rank_log1p
raw,2968000,contextual_point,49,468,2024-02-12,0.8332255747126437,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,22.0,log1p,7,468,0.9634219348659006,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,8.0
raw,2968000,global_point,1,471,2024-02-15,0.997972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,1,471,0.9626805555555557,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,3.0
raw,2968000,global_point,2,321,2023-09-18,0.9901805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,5.0,log1p,9,321,0.8519444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,5.0
raw,2968000,global_point,3,527,2024-04-11,0.9835555555555556,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,41,527,0.7230694444444443,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,1.0
raw,2968000,global_point,4,573,2024-05-27,0.9611527777777776,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,6.0,log1p,5,573,0.9309444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,2.0
raw,2968000,global_point,5,499,2024-03-14,0.9379722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0,log1p,20,499,0.7998055555555557,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,2.0
raw,2968000,global_point,8,337,2023-10-04,0.9326666666666666,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,5.0,log1p,13,337,0.8319444444444445,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,29.0
raw,2968000,global_point,9,490,2024-03-05,0.9167916666666668,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,11.0,log1p,47,490,0.7132777777777777,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,2.0
raw,2968000,global_point,12,486,2024-03-01,0.898986111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,21.0,log1p,3,486,0.94625,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,8.0
raw,2968000,global_point,13,475,2024-02-19,0.8924027777777777,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,29.0,log1p,23,475,0.7903333333333333,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,12.0
raw,2968000,global_point,14,367,2023-11-03,0.8879583333333334,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,9.0,log1p,4,367,0.9356527777777778,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,15.0
raw,2968000,global_point,17,577,2024-05-31,0.8722222222222222,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,6.0,log1p,6,577,0.9083333333333332,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,11.0
raw,2968000,global_point,18,370,2023-11-06,0.8719444444444443,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,2.0,log1p,16,370,0.8209166666666666,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,2968000,global_point,20,388,2023-11-24,0.8491527777777778,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,12.0,log1p,8,388,0.8551111111111112,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,3.0
raw,2968000,global_point,25,562,2024-05-16,0.8312361111111111,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,20.0,log1p,40,562,0.7341111111111112,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,18.0
raw,2968000,global_point,26,387,2023-11-23,0.8287777777777776,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,13.0,log1p,29,387,0.7600277777777777,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,8.0
raw,2968000,global_point,30,468,2024-02-12,0.8223749999999999,5,0,itrans;calf;units;datamole;gpt4ts,,2,datamole;gpt4ts,17.0,log1p,2,468,0.9545138888888888,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,9.0
raw,2968000,global_point,31,339,2023-10-06,0.8203333333333334,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,15.0,log1p,38,339,0.7394583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,12.0
raw,2968000,global_point,41,246,2023-07-05,0.7963194444444445,5,0,itrans;calf;units;datamole;gpt4ts,,0,,,log1p,22,246,0.7946805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,20.0
raw,2968000,global_point,42,113,2023-02-22,0.7955416666666666,5,0,itrans;calf;units;datamole;gpt4ts,,0,,,log1p,32,113,0.7507638888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,42.0
raw,2968000,global_point,46,398,2023-12-04,0.7920694444444445,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,13.0,log1p,18,398,0.8029722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,4.0
raw,2968000,global_point,50,360,2023-10-27,0.7783055555555556,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,43.0,log1p,14,360,0.8241111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,12.0
raw,2968000,subsequence_pattern,1,471,2024-02-15,0.9500346195949644,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,3.0,log1p,1,471,0.954715243568692,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,2,469,2024-02-13,0.9499683223864258,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,5.0,log1p,2,469,0.953671113847838,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
raw,2968000,subsequence_pattern,3,527,2024-04-11,0.9287168171866448,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,1.0,log1p,40,527,0.7788023399014778,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,2968000,subsequence_pattern,4,499,2024-03-14,0.9231477832512316,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,47,499,0.7630719074986316,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,5,479,2024-02-23,0.9181169950738916,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,25.0,log1p,9,479,0.8881760399562124,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,3.0
raw,2968000,subsequence_pattern,6,475,2024-02-19,0.9132822933771207,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,29.0,log1p,7,475,0.9115452244116036,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,16.0
raw,2968000,subsequence_pattern,7,490,2024-03-05,0.9029875478927204,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0,log1p,37,490,0.7851585933223866,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,8,388,2023-11-24,0.9011551039956214,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0,log1p,10,388,0.8870953749315819,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
raw,2968000,subsequence_pattern,9,486,2024-03-01,0.8980108784893268,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0,log1p,32,486,0.7917827038861522,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0
raw,2968000,subsequence_pattern,10,468,2024-02-12,0.8882729200875753,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,9.0,log1p,3,468,0.9508724685276408,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,9.0
raw,2968000,subsequence_pattern,11,398,2023-12-04,0.8858418171866449,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,14.0,log1p,5,398,0.9350047892720308,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0
raw,2968000,subsequence_pattern,12,370,2023-11-06,0.8761192528735633,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,12,370,0.8599183087027914,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
raw,2968000,subsequence_pattern,14,387,2023-11-23,0.8687101806239739,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,13.0,log1p,26,387,0.802574302134647,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,16.0
raw,2968000,subsequence_pattern,15,367,2023-11-03,0.8653598111658457,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0,log1p,13,367,0.8507708675424193,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,10.0
raw,2968000,subsequence_pattern,16,337,2023-10-04,0.8596702244116037,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0,log1p,49,337,0.7587759304871373,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,8.0
raw,2968000,subsequence_pattern,17,447,2024-01-22,0.8554979474548439,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0,log1p,6,447,0.9340218938149972,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
raw,2968000,subsequence_pattern,24,573,2024-05-27,0.8392140120415983,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0,log1p,24,573,0.8108647372742201,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,9.0
raw,2968000,subsequence_pattern,26,364,2023-10-31,0.8301280788177341,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,25.0,log1p,41,364,0.7775693760262726,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,41.0
raw,2968000,subsequence_pattern,30,339,2023-10-06,0.8130781335522714,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,15.0,log1p,27,339,0.8013466748768472,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,12.0
raw,2968000,subsequence_pattern,34,562,2024-05-16,0.7951865763546798,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,25.0,log1p,30,562,0.7940502873563219,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,17.0
raw,2968000,subsequence_pattern,35,577,2024-05-31,0.7930665024630542,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,7.0,log1p,35,577,0.7873706896551724,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,6.0
raw,2968000,subsequence_pattern,37,470,2024-02-14,0.790523535851122,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,9.0,log1p,50,470,0.7580988642583469,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,2968000,subsequence_pattern,39,477,2024-02-21,0.7862465790914067,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,41.0,log1p,31,477,0.7925049945265462,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,2968000,subsequence_pattern,40,415,2023-12-21,0.7826036535303778,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,33.0,log1p,4,415,0.9398853995621236,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,6.0
raw,2968000,subsequence_pattern,43,432,2024-01-07,0.7781232211275315,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,17.0,log1p,48,432,0.7599398604269294,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,5.0
raw,2968000,subsequence_pattern,46,421,2023-12-27,0.7627010810071155,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,45,421,0.7670227148330596,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
raw,2968000,subsequence_pattern,47,440,2024-01-15,0.7617523262178436,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0,log1p,46,440,0.7656446360153257,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
raw,3296000,contextual_point,1,486,2024-03-01,0.9973539272030651,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,6,486,0.9626248631636564,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,3296000,contextual_point,2,531,2024-04-15,0.9966971127531472,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,1,531,0.995561371100164,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,3296000,contextual_point,3,209,2023-05-29,0.9903444854953476,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0,log1p,2,209,0.988110632183908,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
raw,3296000,contextual_point,4,580,2024-06-03,0.9797482211275316,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,9.0,log1p,4,580,0.9824849480021894,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,3296000,contextual_point,5,251,2023-07-10,0.9773672687465792,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,6.0,log1p,5,251,0.9789716748768472,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
raw,3296000,contextual_point,6,505,2024-03-20,0.9773296387520526,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,6.0,log1p,19,505,0.8811610563765736,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,14.0
raw,3296000,contextual_point,7,561,2024-05-15,0.973546113847838,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0,log1p,13,561,0.910743363437329,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9.0
raw,3296000,contextual_point,9,170,2023-04-20,0.968931308155446,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,14.0,log1p,28,170,0.8232844143404489,5,0,dp;zms;units;isolation_forest;calf,,1,zms,31.0
raw,3296000,contextual_point,10,596,2024-06-19,0.9611384783798576,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,22.0,log1p,3,596,0.9857690202517788,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,3296000,contextual_point,11,364,2023-10-31,0.954573754789272,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,15.0,log1p,42,364,0.7801074165298303,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,28.0
raw,3296000,contextual_point,13,272,2023-07-31,0.9482194170771756,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,10.0,log1p,7,272,0.9563834154351396,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
raw,3296000,contextual_point,14,519,2024-04-03,0.9463635741652984,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,19.0,log1p,32,519,0.8108049397920087,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6.0
raw,3296000,contextual_point,16,153,2023-04-03,0.9312824986316364,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0,log1p,8,153,0.936348864258347,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
raw,3296000,contextual_point,19,356,2023-10-23,0.9225608921729612,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,22.0,log1p,11,356,0.9210864805692393,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,11.0
raw,3296000,contextual_point,21,489,2024-03-04,0.9022577996715928,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,32.0,log1p,9,489,0.9308600164203612,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,9.0
raw,3296000,contextual_point,22,581,2024-06-04,0.8981937602627258,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,13.0,log1p,48,581,0.7673782156540777,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,8.0
raw,3296000,contextual_point,23,260,2023-07-19,0.8978687739463602,5,0,dp;zms;units;isolation_forest;calf,,1,units,46.0,log1p,25,260,0.8382868089764642,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,21.0
raw,3296000,contextual_point,24,472,2024-02-16,0.892342296113848,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,4.0,log1p,47,472,0.7696154898741107,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,5.0
raw,3296000,contextual_point,25,139,2023-03-20,0.8905275041050903,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,40.0,log1p,16,139,0.8913707580733442,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,18.0
raw,3296000,contextual_point,26,588,2024-06-11,0.8845101258894363,3,2,dp;zms;isolation_forest,units;calf,0,,,log1p,18,588,0.8817733990147785,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,23.0
raw,3296000,contextual_point,30,594,2024-06-17,0.8771209633278598,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,40.0,log1p,14,594,0.894088669950739,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,18.0
raw,3296000,contextual_point,33,202,2023-05-22,0.8686131636562671,5,0,dp;zms;units;isolation_forest;calf,,1,units,37.0,log1p,17,202,0.8836258210180624,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
raw,3296000,contextual_point,36,524,2024-04-08,0.858128078817734,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,39.0,log1p,10,524,0.9247536945812808,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,9.0
raw,3296000,contextual_point,41,559,2024-05-13,0.8361401888341545,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,22.0,log1p,46,559,0.7700824438970991,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,11.0
raw,3296000,contextual_point,42,548,2024-05-02,0.8282173645320196,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,31,548,0.8120843596059114,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,26.0
raw,3296000,contextual_point,44,597,2024-06-20,0.8223864258347017,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,46.0,log1p,39,597,0.7876299945265464,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,34.0
raw,3296000,contextual_point,45,154,2023-04-04,0.822264983579639,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,23.0,log1p,27,154,0.828650109469075,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,18.0
raw,3296000,contextual_point,46,7,2022-11-08,0.8130011631089218,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,34,7,0.800545634920635,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,25.0
raw,3296000,contextual_point,48,482,2024-02-26,0.8107519157088122,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,31.0,log1p,12,482,0.9113129447181172,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,15.0
raw,3296000,contextual_point,50,273,2023-08-01,0.8028547482211275,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,14.0,log1p,37,273,0.7948788998357965,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,15.0
raw,3296000,global_point,1,531,2024-04-15,0.9799861111111112,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0,log1p,9,531,0.8565416666666668,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,3.0
raw,3296000,global_point,3,505,2024-03-20,0.9480833333333332,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,6.0,log1p,15,505,0.8199722222222224,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,6.0
raw,3296000,global_point,4,561,2024-05-15,0.9288055555555556,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,3.0,log1p,19,561,0.8005972222222223,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,4.0
raw,3296000,global_point,5,486,2024-03-01,0.9129861111111112,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0,log1p,8,486,0.8629861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,3296000,global_point,6,251,2023-07-10,0.8911111111111112,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,6.0,log1p,22,251,0.7920833333333334,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,3296000,global_point,8,472,2024-02-16,0.874013888888889,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,4.0,log1p,1,472,0.945722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,2.0
raw,3296000,global_point,9,568,2024-05-22,0.8671944444444446,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,28.0,log1p,16,568,0.8172916666666665,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,2.0
raw,3296000,global_point,10,562,2024-05-16,0.8657916666666665,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0,log1p,28,562,0.7622777777777777,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,1.0
raw,3296000,global_point,11,170,2023-04-20,0.8546111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,11.0,log1p,36,170,0.7380972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,5.0
raw,3296000,global_point,14,209,2023-05-29,0.8119027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,4.0,log1p,4,209,0.8850416666666666,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,2.0
raw,3296000,global_point,17,153,2023-04-03,0.8051527777777776,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,10.0,log1p,2,153,0.9363472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,5.0
raw,3296000,global_point,20,580,2024-06-03,0.7994444444444445,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,13.0,log1p,12,580,0.8372222222222222,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,4.0
raw,3296000,global_point,25,521,2024-04-05,0.7910277777777777,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,9.0,log1p,35,521,0.7406666666666666,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,19.0
raw,3296000,global_point,27,272,2023-07-31,0.788625,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,8.0,log1p,3,272,0.9265,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,7.0
raw,3296000,global_point,28,513,2024-03-28,0.7770694444444445,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,9.0,log1p,30,513,0.7544722222222223,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,17.0
raw,3296000,global_point,33,402,2023-12-08,0.7636666666666667,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,25.0,log1p,14,402,0.8271666666666666,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,17.0
raw,3296000,global_point,35,10,2022-11-11,0.7625277777777778,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,38.0,log1p,5,10,0.8827638888888888,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,26.0
raw,3296000,global_point,36,276,2023-08-04,0.7606388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,33.0,log1p,25,276,0.7724861111111112,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,48.0
raw,3296000,global_point,39,547,2024-05-01,0.7552222222222221,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,10.0,log1p,10,547,0.8534027777777776,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,7.0
raw,3296000,global_point,44,139,2023-03-20,0.74725,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,42.0,log1p,20,139,0.7929027777777777,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,14.0
raw,3296000,global_point,49,518,2024-04-02,0.740625,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,21.0,log1p,33,518,0.7475833333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,2.0
raw,3296000,subsequence_pattern,1,562,2024-05-16,0.9812431581828134,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,20,562,0.8554783114395184,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,1.0
raw,3296000,subsequence_pattern,2,561,2024-05-15,0.9805012315270936,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0,log1p,13,561,0.8827798303229338,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
raw,3296000,subsequence_pattern,3,580,2024-06-03,0.9629802955665024,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,13.0,log1p,17,580,0.8712869458128079,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,4.0
