variant_raw,customer,anomaly_type,consensus_rank_raw,row_raw,timestamp,consensus_score_raw,available_method_count_raw,missing_method_count_raw,methods_available_raw,methods_missing_raw,methods_in_top_k_raw,methods_triggered_raw,best_method_rank_raw,variant_log1p,consensus_rank_log1p,row_log1p,consensus_score_log1p,available_method_count_log1p,missing_method_count_log1p,methods_available_log1p,methods_missing_log1p,methods_in_top_k_log1p,methods_triggered_log1p,best_method_rank_log1p
raw,2968000,contextual_point,2,527,2024-04-11,0.9955049261083744,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,9,527,0.9471589354132458,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,7.0
raw,2968000,contextual_point,3,499,2024-03-14,0.995491242474001,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,6,499,0.9658131499726328,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
raw,2968000,contextual_point,4,370,2023-11-06,0.9926809660645868,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,3,370,0.9830237411056376,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,2968000,contextual_point,5,321,2023-09-18,0.9830630815544608,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,6.0,log1p,4,321,0.9808377805145048,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
raw,2968000,contextual_point,6,469,2024-02-13,0.9803417487684728,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0,log1p,46,469,0.772490763546798,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,12.0
raw,2968000,contextual_point,7,577,2024-05-31,0.9802955665024632,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6.0,log1p,11,577,0.9304871373836892,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,19.0
raw,2968000,contextual_point,8,367,2023-11-03,0.9785868226600986,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0,log1p,10,367,0.940105021893815,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,9.0
raw,2968000,contextual_point,9,337,2023-10-04,0.9732006020799124,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,8.0,log1p,21,337,0.8536945812807881,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,21.0
raw,2968000,contextual_point,10,596,2024-06-19,0.9663382594417076,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,14.0,log1p,1,596,0.993431855500821,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
raw,2968000,contextual_point,11,573,2024-05-27,0.9630935276409414,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0,log1p,5,573,0.9719793377120964,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
raw,2968000,contextual_point,12,398,2023-12-04,0.96148056923919,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,13.0,log1p,12,398,0.9260057471264368,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
raw,2968000,contextual_point,13,539,2024-04-23,0.9572300903119868,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,17.0,log1p,24,539,0.8338225232621784,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,39.0
raw,2968000,contextual_point,15,486,2024-03-01,0.9393079501915708,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,21.0,log1p,30,486,0.8121305418719211,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,13.0
raw,2968000,contextual_point,18,580,2024-06-03,0.9326765188834156,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,29.0,log1p,2,580,0.986863711001642,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6.0
raw,2968000,contextual_point,19,323,2023-09-20,0.9314980158730158,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,11.0,log1p,37,323,0.7958966201423098,5,0,dp;zms;units;isolation_forest;calf,,1,units,9.0
raw,2968000,contextual_point,21,490,2024-03-05,0.930991721401204,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,17.0,log1p,44,490,0.7799397920087575,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,37.0
raw,2968000,contextual_point,23,479,2024-02-23,0.9278718527640942,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,32.0,log1p,25,479,0.8324421866447729,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,2968000,contextual_point,30,468,2024-02-12,0.9023039819376028,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,22.0,log1p,8,468,0.955088601532567,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,3.0
raw,2968000,contextual_point,31,475,2024-02-19,0.9019311029009304,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,31.0,log1p,7,475,0.9628318281335524,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,11.0
raw,2968000,contextual_point,34,400,2023-12-06,0.893325807334428,5,0,dp;zms;units;isolation_forest;calf,,2,isolation_forest;calf,21.0,log1p,28,400,0.8286757662835248,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,2968000,contextual_point,35,183,2023-05-03,0.8861829501915709,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,47.0,log1p,41,183,0.7826166529830323,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,2968000,contextual_point,37,97,2023-02-06,0.8747844827586206,5,0,dp;zms;units;isolation_forest;calf,,1,zms,41.0,log1p,13,97,0.9224445812807882,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,13.0
raw,2968000,contextual_point,40,279,2023-08-07,0.8656078954570334,5,0,dp;zms;units;isolation_forest;calf,,1,zms,45.0,log1p,20,279,0.8666752189381499,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,17.0
raw,2968000,contextual_point,42,146,2023-03-27,0.8551809660645867,5,0,dp;zms;units;isolation_forest;calf,,1,zms,42.0,log1p,16,146,0.9007389162561577,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
raw,2968000,contextual_point,44,380,2023-11-16,0.8518712370005475,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,31.0,log1p,43,380,0.7803041187739463,5,0,dp;zms;units;isolation_forest;calf,,1,calf,5.0
raw,2968000,contextual_point,46,588,2024-06-11,0.8478379857690203,3,2,dp;zms;isolation_forest,units;calf,0,,,log1p,49,588,0.7635467980295566,3,2,dp;zms;isolation_forest,units;calf,0,,
raw,2968000,global_point,1,471,2024-02-15,0.9976666666666668,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,37,471,0.7469861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,8.0
raw,2968000,global_point,2,527,2024-04-11,0.9958333333333332,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,22,527,0.7949027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,32.0
raw,2968000,global_point,3,499,2024-03-14,0.9952777777777776,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0,log1p,41,499,0.7354305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,3.0
raw,2968000,global_point,4,370,2023-11-06,0.9935972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0,log1p,15,370,0.8336805555555555,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,1.0
raw,2968000,global_point,6,321,2023-09-18,0.9871944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,6.0,log1p,43,321,0.7320972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,1.0
raw,2968000,global_point,10,388,2023-11-24,0.9700555555555554,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,7.0,log1p,27,388,0.778375,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,21.0
raw,2968000,global_point,11,573,2024-05-27,0.9671805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,4.0,log1p,29,573,0.7755277777777778,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,2.0
raw,2968000,global_point,23,468,2024-02-12,0.9204583333333334,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,10.0,log1p,32,468,0.7681805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,3.0
raw,2968000,global_point,37,366,2023-11-02,0.8376944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,29.0,log1p,40,366,0.7385972222222221,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,2968000,global_point,42,498,2024-03-13,0.8249027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;datamole,7.0,log1p,25,498,0.7849583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,2.0
raw,2968000,global_point,49,579,2024-06-02,0.8088888888888888,3,2,itrans;datamole;gpt4ts,calf;units,1,datamole,31.0,log1p,19,579,0.8161111111111111,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,26.0
raw,2968000,subsequence_pattern,1,471,2024-02-15,0.94547947454844,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0,log1p,2,471,0.9423362068965516,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,2,469,2024-02-13,0.9436949917898192,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,6.0,log1p,3,469,0.9391850027367268,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,5.0
raw,2968000,subsequence_pattern,3,527,2024-04-11,0.9244475232621784,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,1.0,log1p,40,527,0.775589148877942,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,2968000,subsequence_pattern,4,468,2024-02-12,0.9156496989600438,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,9.0,log1p,1,468,0.9529705801860974,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
raw,2968000,subsequence_pattern,5,499,2024-03-14,0.9155469348659004,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0,log1p,38,499,0.7805114942528736,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,6,479,2024-02-23,0.9087107963875204,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,15.0,log1p,4,479,0.8999661330049262,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,11.0
raw,2968000,subsequence_pattern,7,388,2023-11-24,0.90428591954023,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0,log1p,6,388,0.8860062944718117,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0
raw,2968000,subsequence_pattern,8,387,2023-11-23,0.8879382183908046,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,20.0,log1p,7,387,0.8856379994526546,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,16.0
raw,2968000,subsequence_pattern,9,398,2023-12-04,0.8858377805145047,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0,log1p,22,398,0.8179662698412699,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,13.0
raw,2968000,subsequence_pattern,10,370,2023-11-06,0.8813598795840175,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,9,370,0.8701912287903667,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
raw,2968000,subsequence_pattern,11,475,2024-02-19,0.8796388888888889,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,27.0,log1p,5,475,0.8860322249589491,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,28.0
raw,2968000,subsequence_pattern,12,486,2024-03-01,0.8752133278598796,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,11.0,log1p,31,486,0.795175697865353,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,21.0
raw,2968000,subsequence_pattern,13,367,2023-11-03,0.8672128489326767,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0,log1p,8,367,0.8771499726327313,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,9.0
raw,2968000,subsequence_pattern,16,321,2023-09-18,0.8540684865900383,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0,log1p,43,321,0.7656232895457034,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,2968000,subsequence_pattern,19,490,2024-03-05,0.8445806650246304,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,36.0,log1p,29,490,0.7966904761904762,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
raw,2968000,subsequence_pattern,21,573,2024-05-27,0.841928297755884,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;itrans;ocsvm,3.0,log1p,50,573,0.7581705665024631,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,8.0
raw,2968000,subsequence_pattern,22,415,2023-12-21,0.8376963601532568,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,34.0,log1p,12,415,0.843036398467433,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,24.0
raw,2968000,subsequence_pattern,25,360,2023-10-27,0.831874931581828,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,29.0,log1p,35,360,0.7843148604269294,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,19.0
raw,2968000,subsequence_pattern,28,506,2024-03-21,0.8177931034482759,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,39.0,log1p,49,506,0.7585833333333334,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,19.0
raw,2968000,subsequence_pattern,29,448,2024-01-23,0.8151570881226053,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0,log1p,11,448,0.8514795429666119,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
raw,2968000,subsequence_pattern,36,400,2023-12-06,0.7938622742200329,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,40.0,log1p,13,400,0.8361730979748222,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,2968000,subsequence_pattern,43,477,2024-02-21,0.7687290640394089,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,41.0,log1p,27,477,0.7989870689655174,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,2968000,subsequence_pattern,48,430,2024-01-05,0.7544189928845102,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,41,430,0.7710972906403941,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,8.0
raw,3296000,contextual_point,1,486,2024-03-01,0.9980295566502464,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,5,486,0.9799107142857142,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,3296000,contextual_point,2,531,2024-04-15,0.995017446633826,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,2,531,0.9900622605363985,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,3296000,contextual_point,3,439,2024-01-14,0.989978448275862,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,1,439,0.9943982621784346,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,3296000,contextual_point,4,505,2024-03-20,0.981477490421456,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0,log1p,18,505,0.8691228790366721,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,13.0
raw,3296000,contextual_point,5,580,2024-06-03,0.9813902572523264,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,9.0,log1p,4,580,0.9852216748768472,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,3296000,contextual_point,6,228,2023-06-17,0.9731356048166392,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,8.0,log1p,14,228,0.880618842364532,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,3.0
raw,3296000,contextual_point,9,561,2024-05-15,0.9652127805145044,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0,log1p,9,561,0.929614805692392,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,7.0
raw,3296000,contextual_point,10,596,2024-06-19,0.9649698960043788,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,21.0,log1p,3,596,0.9863163656267104,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,3296000,contextual_point,11,364,2023-10-31,0.9631602353585113,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,14.0,log1p,40,364,0.7842176382047071,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,22.0
raw,3296000,contextual_point,12,532,2024-04-16,0.9551724137931036,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0,log1p,33,532,0.7942785303776684,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,5.0
raw,3296000,contextual_point,14,153,2023-04-03,0.9498631636562672,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0,log1p,6,153,0.9643797892720306,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
raw,3296000,contextual_point,16,519,2024-04-03,0.924141351943076,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,20.0,log1p,7,519,0.9382354953475642,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
raw,3296000,contextual_point,17,260,2023-07-19,0.915811439518336,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,38.0,log1p,21,260,0.8639915161466885,5,0,dp;zms;units;isolation_forest;calf,,2,isolation_forest;calf,31.0
raw,3296000,contextual_point,21,489,2024-03-04,0.9067152435686918,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,28.0,log1p,10,489,0.9092689518336068,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,9.0
raw,3296000,contextual_point,22,581,2024-06-04,0.9047619047619048,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,11.0,log1p,44,581,0.7744937055281883,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,9.0
raw,3296000,contextual_point,23,588,2024-06-11,0.9025725232621784,3,2,dp;zms;isolation_forest,units;calf,0,,,log1p,16,588,0.8738368910782702,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,30.0
raw,3296000,contextual_point,24,356,2023-10-23,0.8978516694033936,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,21.0,log1p,11,356,0.8982450738916257,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,9.0
raw,3296000,contextual_point,25,573,2024-05-27,0.8918394225506294,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,20.0,log1p,41,573,0.7795754652435687,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,23.0
raw,3296000,contextual_point,27,594,2024-06-17,0.8853311439518335,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,39.0,log1p,20,594,0.865079365079365,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,16.0
raw,3296000,contextual_point,29,482,2024-02-26,0.8819222085385878,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,30.0,log1p,12,482,0.8907242063492063,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,12.0
raw,3296000,contextual_point,31,472,2024-02-16,0.8748614532019705,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,7.0,log1p,39,472,0.7846042008757527,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,10.0
raw,3296000,contextual_point,32,461,2024-02-05,0.8745535714285714,5,0,dp;zms;units;isolation_forest;calf,,1,calf,29.0,log1p,25,461,0.8250427613574164,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,20.0
raw,3296000,contextual_point,35,202,2023-05-22,0.8638273125342092,5,0,dp;zms;units;isolation_forest;calf,,1,units,45.0,log1p,19,202,0.8673850574712644,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
raw,3296000,contextual_point,36,139,2023-03-20,0.8635279830322935,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,39.0,log1p,17,139,0.8714969896004379,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
raw,3296000,contextual_point,41,367,2023-11-03,0.8396517515051997,5,0,dp;zms;units;isolation_forest;calf,,1,zms,45.0,log1p,28,367,0.8174551860974274,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,44.0
raw,3296000,contextual_point,44,559,2024-05-13,0.8280223727422005,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,21.0,log1p,15,559,0.8753472222222223,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
raw,3296000,contextual_point,45,154,2023-04-04,0.8271825396825397,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,21.0,log1p,26,154,0.8229115353037766,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,12.0
raw,3296000,contextual_point,46,597,2024-06-20,0.8218390804597702,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,45.0,log1p,34,597,0.7925561029009304,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,32.0
raw,3296000,contextual_point,47,343,2023-10-10,0.8212609469074985,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,46,343,0.7672721674876847,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,3296000,contextual_point,48,524,2024-04-08,0.8071804871373836,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,39.0,log1p,13,524,0.8810413245758074,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,10.0
raw,3296000,contextual_point,49,552,2024-05-06,0.8066998494800218,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,29,552,0.8172841406677612,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,30.0
raw,3296000,global_point,1,486,2024-03-01,0.9983333333333334,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,11,486,0.827625,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,3296000,global_point,2,531,2024-04-15,0.9959583333333332,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0,log1p,13,531,0.8133611111111112,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,6.0
raw,3296000,global_point,3,562,2024-05-16,0.9913333333333334,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,25,562,0.7574583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,2.0
raw,3296000,global_point,4,439,2024-01-14,0.988875,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0,log1p,4,439,0.8863194444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,3296000,global_point,5,228,2023-06-17,0.9854722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,6.0,log1p,3,228,0.8998750000000001,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,3.0
raw,3296000,global_point,6,505,2024-03-20,0.9842361111111112,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,3.0,log1p,15,505,0.8057222222222222,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,21.0
raw,3296000,global_point,7,472,2024-02-16,0.983625,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,6.0,log1p,1,472,0.9328472222222224,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,6.0
raw,3296000,global_point,8,580,2024-06-03,0.975,3,2,itrans;datamole;gpt4ts,calf;units,3,itrans;datamole;gpt4ts,7.0,log1p,8,580,0.8383333333333334,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,4.0
raw,3296000,global_point,9,513,2024-03-28,0.9718611111111112,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,13.0,log1p,18,513,0.784875,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,22.0
raw,3296000,global_point,10,561,2024-05-15,0.9674722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,3.0,log1p,38,561,0.7348611111111111,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,5.0
raw,3296000,global_point,12,521,2024-04-05,0.9667083333333332,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,9.0,log1p,46,521,0.7130138888888888,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,37.0
raw,3296000,global_point,13,471,2024-02-15,0.965,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,5.0,log1p,43,471,0.7181249999999999,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,10.0
raw,3296000,global_point,15,153,2023-04-03,0.9444444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,3,units;datamole;gpt4ts,12.0,log1p,2,153,0.904736111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,3.0
